id,kvkid,latitude,Ulatitude,longitude1,statename,zone,district,kvkname,address,address_og,yearsetup_chk,exposure,vulnerability,historicalhazard,futurehazard,risk,kvktype,longitude,Ulongitude,idmaster,location,Ulocation,match,idusing,lat,v3,_merge
10,256,24.3001,24.3001,86.36058300000001,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Giridih,Krishi Vigyan Kendra Giridih,"Krishi Vigyan Kendra,      PO. Bengabad, Near Block Office,      Distt. Giridih-815 301","Krishi Vigyan Kendra,      PO. Bengabad, Near Block Office,      Distt. Giridih-815 301",2004,519,61,359,501,441,SAU,86.36058,86.36058,434,Giridih,Giridih,1,338,24.3001,86.36058,3
5,335,25.963148,25.96315,90.78716,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Goalpara,Krishi Vigyan Kendra Goalpara,"Krishi Vigyan Kendra,Dudhnoi,Distt. Goalpara","Krishi Vigyan Kendra,Dudhnoi,Distt. Goalpara",2006,298,405,549,35,432,ICAR,90.78716,90.78716,613,Goalpara,Goalpara,1,446,25.963148,90.787163,3
5,251,24.84085,24.84085,87.21153099999999,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Godda,Krishi Vigyan Kendra Godda,"Krishi Vigyan Kendra,      Near Sub-Divisional Agricultural Office,      Godda-Pirpaiti Road (Rautara Chowk),      Distt. Godda-814133","Krishi Vigyan Kendra,      Near Sub-Divisional Agricultural Office,      Godda-Pirpaiti Road (Rautara Chowk),      Distt. Godda-814133",2006,422,51,359,197,136,NGO,87.21153,87.21153,396,Godda,Godda,1,367,24.840851,87.211533,3
19,349,26.595229,26.59523,93.841675,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),GolaghAt,Krishi Vigyan Kendra Golaghat,"Krishi Vigyan Kendra,Khumtai,Golaghat,Distt. GolaghAt.7850619","Krishi Vigyan Kendra,Khumtai,Golaghat,Distt. GolaghAt.7850619",1993,405,295,493,223,482,SAU,93.84167,93.84167,545,GolaghAt,Golaghat,.99532115,499,26.595228,93.841675,3
77,203,26.1541,27.06675,81.8142,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Gonda,Krishi Vigyan Kendra Amethi,"Krishi Vigyan Kendra,Aillage Maheba Nankar, Block & Tehsil- Manakpur, Distt. Gonda, Uttar Pradesh.","Krishi Vigyan Kendra,Aillage Maheba Nankar, Block & Tehsil- Manakpur, Distt. Gonda, Uttar Pradesh.",2018,64,365,75,449,94,SAU,81.8142,81.88535,84,Gonda,Gonda 1,.99498987,526,27.066748,81.885353,3
59,191,27.066747,27.06675,81.88535,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Gonda,Krishi Vigyan Kendra Gonda,"Krishi Vigyan Kendra,Jai-prabha, Gram-Gopalgram,Distt. Gonda-271 125","Krishi Vigyan Kendra,Jai-prabha, Gram-Gopalgram,Distt. Gonda-271 125",1989,64,365,75,449,94,NGO,81.88535,81.88535,83,Gonda,Gonda 1,.99772835,526,27.066748,81.885353,3
9,428,21.491671,21.49167,80.15998399999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Gondia,Krishi Vigyan Kendra Gondia,"Krishi Vigyan Kendra,Hiwara, Post Ratnara,Distt. Gondia-441614","Krishi Vigyan Kendra,Hiwara, Post Ratnara,Distt. Gondia-441614",2004,355,246,494,176,396,SAU,80.15998,80.15998,581,Gondia,Gondia,1,207,21.491671,80.159981,3
12,219,26.582276,26.58228,84.403488,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Gopalganj,Krishi Vigyan Kendra Gopalganj,"Krishi Vigyan Kendra,Distt. Gopalganj","Krishi Vigyan Kendra,Distt. Gopalganj",2006,27,261,489,275,209,SAU,84.40349,84.40349,541,Gopalganj,Gopalganj,1,495,26.582275,84.403488,3
24,156,26.591079,26.59108,83.406627,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Gorakhpur,Krishi Vigyan Kendra Gorakhpur,"Krishi Vigyan Kendra,Belipur,Distt. Gorakhpur-273011","Krishi Vigyan Kendra,Belipur,Distt. Gorakhpur-273011",2004,18,508,148,403,279,SAU,83.40663,83.40662,162,Gorakhpur,Gorakhpur 1,.99926442,496,26.59108,83.406624,3
69,201,.,26.9308,,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Gorakhpur,Krishi Vigyan Kendra Gorakhpur,Krishi Vigyan KendraGorakhpur (UP)(Uttar Pradesh),Krishi Vigyan KendraGorakhpur (UP)(Uttar Pradesh),2016,18,508,148,403,279,NGO,.,83.2386,163,Gorakhpur,Gorakhpur 2,.9954263,523,26.930799,83.238602,3
16,262,23.197518,23.19752,84.20363999999999,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Gumla,Krishi Vigyan Kendra Gumla,"Krishi Vigyan Kendra,      Vikas Bharati,      Bishunpur,      Distt. Gumla-835331","Krishi Vigyan Kendra,      Vikas Bharati,      Bishunpur,      Distt. Gumla-835331",2004,413,65,435,386,302,NGO,84.20364,84.20364,501,Gumla,Gumla,1,285,23.197517,84.203644,3
38,561,24.441762,24.44176,77.196427,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Guna,Krishi Vigyan Kendra Guna,"Krishi Vigyan Kendra,Raghogarh Naka AronDistt. Guna-473 101","Krishi Vigyan Kendra,Raghogarh Naka AronDistt. Guna-473 101",1994,342,226,359,329,348,SAU,77.19643,77.19643,419,Guna,Guna,1,344,24.441763,77.196426,3
8,616,.,16.36746,,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Guntur,Krishi Vigyan Kendra Guntur,"Krishi Vigyan Kendra    Lam, Guntur. 522034","Krishi Vigyan Kendra    Lam, Guntur. 522034",2012,262,433,199,512,523,SAU,.,80.43609,215,Guntur,Guntur 1,.98908484,82,16.367462,80.436089,3
7,615,16.367462,16.36746,80.43608500000001,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Guntur,Krishi Vigyan Kendra Guntur,"Krishi VIgyan Kendra,      Vinayashram, Cherukupalli       Mandal, Distt. Guntur-522 309","Krishi VIgyan Kendra,      Vinayashram, Cherukupalli       Mandal, Distt. Guntur-522 309",1992,262,433,199,512,523,NGO,80.43609,80.43609,216,Guntur,Guntur 1,.99850744,82,16.367462,80.436089,3
17,51,32.049334,32.04934,75.422602,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Gurdaspur,Krishi Vigyan Kendra Gurdaspur,"Krishi Vigyan Kendra,PAU Research Station,Distt. Gurdaspur-143 521","Krishi Vigyan Kendra,PAU Research Station,Distt. Gurdaspur-143 521",1982,184,568,23,11,95,SAU,75.4226,75.4226,26,Gurdaspur,Gurdaspur,1,676,32.049335,75.4226,3
16,86,28.371721,28.37172,76.988927,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Gurgaon,Krishi Vigyan Kendra Gurgaon,"Krishi Vigyan Kendra, IARI, Shikohpur,      Distt. Gurgaon-122 001","Krishi Vigyan Kendra, IARI, Shikohpur,      Distt. Gurgaon-122 001",1983,168,530,219,29,259,ICAR,76.98893,76.98893,239,Gurgaon,Gurgaon,1,592,28.371721,76.98893,3
26,549,26.22281,26.22281,78.191136,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Gwalior,Krishi Vigyan Kendra Gwalior,"Krishi Vigyan Kendra,College of Agriculture,Distt. Gwalior-474002","Krishi Vigyan Kendra,College of Agriculture,Distt. Gwalior-474002",2003,410,390,280,136,362,SAU,78.19114,78.19114,344,Gwalior,Gwalior,1,464,26.222811,78.191139,3
1,331,24.699622,24.69962,92.560176,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Hailakandi,Krishi Vigyan Kendra Hailakandi,"Krishi Vigyan Kendra,Distt. Hailakandi","Krishi Vigyan Kendra,Distt. Hailakandi",2009,372,343,549,168,508,SAU,92.56018,92.56017,620,Hailakandi,Hailakandi,1,358,24.699621,92.560173,3
13,145,25.982369,25.98237,79.987002,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Hamirpur,Krishi Vigyan Kendra Hamirpur,"Kkrishi Vigyan KendraGovt. Agriculture Farm, Kurara,Distt. Hamirpur-210301","Kkrishi Vigyan KendraGovt. Agriculture Farm, Kurara,Distt. Hamirpur-210301",2005,226,129,73,146,9,SAU,79.987,79.987,81,Hamirpur,Hamirpur,1,448,25.982368,79.987,3
38,126,29.791721,29.79172,74.46166599999999,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Hanumangarh,Krishi Vigyan Kendra Hanumangarh 2nd,"Krishi Vigyan KendraVillage- Chak-27-NTR, LRS, NoharDistt. Hanumangarh","Krishi Vigyan KendraVillage- Chak-27-NTR, LRS, NoharDistt. Hanumangarh",2012,278,76,24,331,5,SAU,74.46167,74.46166,28,Hanumangarh 1,Hanumangarh 1,1,633,29.791721,74.461662,3
25,113,29.791721,29.79172,74.46166599999999,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Hanumangarh,Krishi Vigyan Kendra Hanumangarh,"Krishi Vigyan Kendra,Sangaria,Distt. Hanumangarh-335 063","Krishi Vigyan Kendra,Sangaria,Distt. Hanumangarh-335 063",1989,278,76,24,331,5,NGO,74.46167,74.46166,27,Hanumangarh 2,Hanumangarh 2,1,634,29.791721,74.461662,3
75,207,28.730579,28.72361,77.775879,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Hapur,Krishi Vigyan Kendra Hapur,"Krishi Vigyan Kendra,BabugarhBlock Simbhaoli Distt. Hapur, Uttar Pradesh.","Krishi Vigyan Kendra,BabugarhBlock Simbhaoli Distt. Hapur, Uttar Pradesh.",2018,,,,,,SAU,77.77588,77.84695,671,Hapur,Hapur,1,607,28.723612,77.846947,3
21,544,22.335545,22.33554,77.099608,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Harda,Krishi Vigyan Kendra Harda,"Krishi Vigyan Kendra,Distt. Harda-","Krishi Vigyan Kendra,Distt. Harda-",2004,404,485,280,372,546,SAU,77.09961,77.09961,356,Harda,Harda ,.99934071,243,22.335545,77.099609,3
18,150,27.391764,27.39176,80.0778,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Hardoi,Krishi Vigyan Kendra Hardoi,"Krishi Vigyan Kendra,Tatyora (Near Polytechnic),Distt. Hardoi-241001","Krishi Vigyan Kendra,Tatyora (Near Polytechnic),Distt. Hardoi-241001",2005,67,458,341,342,398,SAU,80.0778,80.0778,369,Hardoi,Hardoi-I,.99850744,552,27.391764,80.077797,3
84,202,27.8085,27.39176,78.6461,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Hardoi,Krishi Vigyan Kendra Kasganj,"Krishi Vigyan Kendra,ChittauraAgriculture Farm, Rajkiya Krishi Prakshetra, Jaitpur, Block and Tehsil Sandila Distt. Hardoi, Uttar Pradesh.","Krishi Vigyan Kendra,ChittauraAgriculture Farm, Rajkiya Krishi Prakshetra, Jaitpur, Block and Tehsil Sandila Distt. Hardoi, Uttar Pradesh.",2020,67,458,341,342,398,SAU,78.6461,80.0778,368,Hardoi,Hardoi-I,.9923628,552,27.391764,80.077797,3
4,60,29.940771,29.94077,77.95459099999999,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Haridwar,Krishi Vigyan Kendra Haridwar,"Krishi Vigyan Kendra,      Dhanauri      Distt. Haridwar-249404","Krishi Vigyan Kendra,      Dhanauri      Distt. Haridwar-249404",2004,212,532,343,32,428,SAU,77.95459,77.95459,371,Haridwar,Haridwar,1,636,29.940771,77.95459,3
23,671,12.981877,12.98188,76.05358200000001,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Hassan,Krishi Vigyan Kendra Hassan(SAU),"Krishi Vigyan Kendra,      Kandail,      Distt. Hassan-573 217","Krishi Vigyan Kendra,      Kandail,      Distt. Hassan-573 217",1992,250,208,435,77,173,SAU,76.05358,76.05358,489,Hassan,Hassan,1,43,12.981877,76.053581,3
27,675,14.657353,14.65735,75.564622,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Haveri,Krishi Vigyan Kendra Haveri,"Krishi Vigyan Kendra,      Hanumanmatti, Ranebennur,      Distt. Haveri-581 135","Krishi Vigyan Kendra,      Hanumanmatti, Ranebennur,      Distt. Haveri-581 135",1977,166,171,200,112,32,SAU,75.56462,75.56462,218,Haveri,Haveri,1,62,14.657353,75.564621,3
20,266,24.01202,24.01202,85.387051,Jharkhand,ICAR-Agricultural Technology Application Research Institute (Zone IV),Hazaribagh,Krishi Vigyan Kendra Hazaribagh,"Krishi Vigyan Kendra,      Holycross, Near Kanari Hill,      Distt. Hazaribagh-825 301","Krishi Vigyan Kendra,      Holycross, Near Kanari Hill,      Distt. Hazaribagh-825 301",1984,530,198,435,336,477,NGO,85.38705,85.38705,521,Hazaribagh,Hazaribagh,1,321,24.01202,85.387054,3
14,433,19.423104,19.4231,77.401509,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Hingoli,Krishi Vigyan Kendra Hingoli,"Krishi Vigyan Kendra,Tondapur, PO. WarangaTal. Kalamnuri,Distt. Hingoli-431 701","Krishi Vigyan Kendra,Tondapur, PO. WarangaTal. Kalamnuri,Distt. Hingoli-431 701",2002,206,156,280,399,198,NGO,77.40151,77.40151,328,Hingoli,Hingoli,1,140,19.423103,77.401512,3
15,85,29.32654,29.32654,75.44976699999999,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Hisar,Krishi Vigyan Kendra Hisar,"Krishi Vigyan Kendra,      Mandi Adampur, Vill.Sadalpur,      Distt. Hisar-125 052","Krishi Vigyan Kendra,      Mandi Adampur, Vill.Sadalpur,      Distt. Hisar-125 052",1989,177,465,74,163,111,SAU,75.44977,75.44977,82,Hisar,Hisar,1,617,29.32654,75.449768,3
4,310,22.891882,22.89188,88.396754,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Hooghly,Krishi Vigyan Kendra Hooghly,"Krishi Vigyan Kendra,PO.Chinsurah,Distt. Hooghly-712101","Krishi Vigyan Kendra,PO.Chinsurah,Distt. Hooghly-712101",2005,19,566,62,327,342,SAU,88.39675,88.39675,69,Hooghly,Hooghly,1,272,22.891882,88.396751,3
13,536,22.707228,22.70723,77.739634,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Hoshangabad,Krishi Vigyan Kendra Hoshangabad,"Krishi Vigyan Kendra,Powarkheda,Distt. Hoshangabad-461 110","Krishi Vigyan Kendra,Powarkheda,Distt. Hoshangabad-461 110",2004,431,514,494,266,566,SAU,77.73963,77.73963,598,Hoshangabad,Hoshangabad,1,262,22.707228,77.739632,3
15,49,31.387975,31.38798,76.024322,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Hoshiarpur,Krishi Vigyan Kendra Hoshiarpur,"Krishi Vigyan Kendra,Vill. Bahowal, PO. Mahilpur,Distt. Hoshiarpur-146 105","Krishi Vigyan Kendra,Vill. Bahowal, PO. Mahilpur,Distt. Hoshiarpur-146 105",1990,270,546,98,340,473,SAU,76.02432,76.02432,113,Hoshiarpur,Hoshiarpur,1,668,31.387976,76.024323,3
3,309,22.699121,22.69912,88.103405,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Howrah,Krishi Vigyan Kendra Howrah,"Krishi Vigyan Kendra,PO.Jagatballavpur,Distt. Howrah-711408","Krishi Vigyan Kendra,PO.Jagatballavpur,Distt. Howrah-711408",2005,45,541,28,346,141,SAU,88.1034,88.10341,32,Howrah,Howrah,1,261,22.699121,88.103409,3
7,688,9.959372,9.959372,77.22152199999999,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Idukki,Krishi Vigyan Kendra Idukki(NGO),"Krishi Vigyan Kendra,      Santhanpara,      Distt. Idukki-685 619","Krishi Vigyan Kendra,      Santhanpara,      Distt. Idukki-685 619",1994,148,286,276,468,349,NGO,77.22152,77.22152,300,Idukki,Idukki ,.99957043,715,9.9593716,77.221519,3
5,381,24.727565,24.72757,94.043666,Manipur,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Imphal East,Krishi Vigyan Kendra Imphal East,"Krishi Vigyan Kendra,Andro village,Distt. Imphal East-","Krishi Vigyan Kendra,Andro village,Distt. Imphal East-",2005,429,201,347,139,219,CAU,94.04367,94.04366,375,Imphal East,Imphal East,1,360,24.727566,94.043663,3
9,385,24.82841,24.82841,93.92603699999999,Manipur,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Imphal West,Krishi Vigyan Kendra Imphal West,"Krishi Vigyan Kendra,ICAR Manipur Centre,Lamphelpat,Distt. Imphal West-795004","Krishi Vigyan Kendra,ICAR Manipur Centre,Lamphelpat,Distt. Imphal West-795004",1979,344,254,430,242,366,ICAR,93.92604,93.92604,475,Imphal West,Imphal West,1,365,24.828409,93.926041,3
33,556,22.653368,22.65337,75.885931,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Indore,Krishi Vigyan Kendra Indore,"Krishi Vigyan Kendra,Kasturba Gandhi National Memorial Trust Kasturabagram , Khandwa Road,Distt. Indore-452 020","Krishi Vigyan Kendra,Kasturba Gandhi National Memorial Trust Kasturabagram , Khandwa Road,Distt. Indore-452 020",1996,235,454,435,137,454,NGO,75.88593,75.88593,516,Indore,Indore,1,258,22.653368,75.885933,3
20,543,23.199395,23.19939,79.944453,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Jabalpur,Krishi Vigyan Kendra Jabalpur,"Krishi Vigyan Kendra,Distt. Jabalpur-482 004","Krishi Vigyan Kendra,Distt. Jabalpur-482 004",2004,311,451,280,164,403,SAU,79.94445,79.94445,349,Jabalpur,Jabalpur,1,286,23.199394,79.94445,3
6,279,20.291206,20.29121,86.373131,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Jagatsinghpur,Krishi Vigyan Kendra Jagatsinghpur,"Krishi Vigyan Kendra,      At.Nimkana, Po-Manijanga, ViaTirole,      Distt. Jagatsinghpur-754160","Krishi Vigyan Kendra,      At.Nimkana, Po-Manijanga, ViaTirole,      Distt. Jagatsinghpur-754160",2005,92,450,8,292,11,SAU,86.37313,86.37313,8,Jagatsinghpur,Jagatsinghapur ,.99873,161,20.291206,86.373131,3
20,108,27.174837,27.17484,75.68247100000001,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Jaipur,Krishi Vigyan Kendra Jaipur,"Krishi Vigyan Kendra,V.P. Tankadra, Chomu,Distt. Jaipur-303 702","Krishi Vigyan Kendra,V.P. Tankadra, Chomu,Distt. Jaipur-303 702",1992,306,157,151,394,113,NGO,75.68247,75.68247,173,Jaipur,Jaipur 1 ,.99696541,535,27.174837,75.682472,3
35,123,27.705286,27.70529,76.20132099999999,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Jaipur,Krishi Vigyan Kendra Jaipur 2nd,"Krishi Vigyan Kendra,Vill. Kotputli, Distt. –Jaipur","Krishi Vigyan Kendra,Vill. Kotputli, Distt. –Jaipur",2012,306,157,151,394,113,SAU,76.20132,76.20132,172,Jaipur,Jaipur 2 ,.99696541,569,27.705286,76.201324,3
10,98,26.922089,26.92209,70.968761,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Jaisalmer,Krishi Vigyan Kendra Jaisalmer,"Krishi Vigyan Kendra,P.Box No.42, CAZRI Area,Distt. Jaisalmer-345001","Krishi Vigyan Kendra,P.Box No.42, CAZRI Area,Distt. Jaisalmer-345001",1992,572,1,54,509,38,SAU,70.96876,70.96876,62,Jaisalmer,Jaisalmer 1,.99930596,522,26.922089,70.968758,3
42,130,26.931931,26.9205,71.898256,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Jaisalmer,Krishi Vigyan Kendra Jaisalmer 2nd,"Krishi Vigyan KendraVill. –Pokaran,Distt.- Jaisalmer","Krishi Vigyan KendraVill. –Pokaran,Distt.- Jaisalmer",2012,572,1,54,509,38,SAU,71.89826,71.9219,61,Jaisalmer,Jaisalmer 2,.99837846,520,26.9205,71.921898,3
18,286,21.150741,20.6684,86.545998,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Jajpur,Krishi Vigyan Kendra Bhadrak,"Krishi Vigyan Kendra,      At PO. Barachana,      Distt. Jajpur-754 081","Krishi Vigyan Kendra,      At PO. Barachana,      Distt. Jaipur-754 081",2002,246,297,167,153,87,SAU,86.546,86.11877,181,Jajpur,Jajpur,1,171,20.6684,86.118767,3
1,35,31.095207,31.09521,75.582645,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Jalandhar,Krishi Vigyan Kendra Jalandhar,"Krishi Vigyan Kendra,Opp. DIPS SchoolNakodar Road, Noor Mahal,Distt. Jalandhar-144039","Krishi Vigyan Kendra,Opp. DIPS SchoolNakodar Road, Noor Mahal,Distt. Jalandhar-144039",2006,123,564,5,285,92,SAU,75.58264,75.58264,6,Jalandhar,Jalandhar,1,663,31.095207,75.582642,3
14,146,26.077377,26.07738,79.371668,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Jalaun,Krishi Vigyan Kendra Jalaun,"Krishi Vigyan Kendra,Govt. Agriculture Farm, Rura Mallu,PO. Shahjadpur,Distt. Jalaun-285001","Krishi Vigyan Kendra,Govt. Agriculture Farm, Rura Mallu,PO. Shahjadpur,Distt. Jalaun-285001",2005,138,317,231,51,72,SAU,79.37167,79.37167,253,Jalaun,Jalaun ,.99955964,453,26.077377,79.371666,3
34,453,21.041155,21.04115,75.569911,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Jalgaon,Krishi Vigyan Kendra Jalgaon,"Krishi Vigyan Kendra,PO. Pal, Tal. RaverDistt. Jalgaon-425 508","Krishi Vigyan Kendra,PO. Pal, Tal. RaverDistt. Jalgaon-425 508",1984,243,188,359,493,426,NGO,75.56991,75.56991,431,Jalgaon,Jalgaon 1,.99890625,189,21.041155,75.569908,3
